plate_id,well_id,type,catalog_number,product_name,target_selleck,InChIKey,cc_status,target_cc
HC1094_selleckKinase_p2,A9,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B9,sample,S2768,Dinaciclib (SCH727965),CDK,PIMQWRZWLQKKBJ-SFHVURJKSA-N,ok,CDK1;CDK2;CDK5;CDK9;HSF1;CDK4;CDK12;CDK13;CDK16;CDK17;CDK6;CDK7;CILK1;CLK1;ERCC2;GSK3A;GSK3B;STK26;TAOK1;TAOK2;TAOK3
HC1094_selleckKinase_p2,C9,sample,S7000,AP26113,ALK,OVDSPTSBIQCAIN-UHFFFAOYSA-N,ok,ALK;IGF1R;ROS1;INSR;AURKA
HC1094_selleckKinase_p2,D9,sample,S7747,Ro-3306,CDK,XOLMRFUGOINFDQ-YBEGLDIGSA-N,ok,CDK1
HC1094_selleckKinase_p2,E9,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,F9,sample,S7582,Anacardic Acid,Histone Acetyltransferase,ADFWQBGTDJIESE-UHFFFAOYSA-N,ok,EP300;KAT2B;SAE1
HC1094_selleckKinase_p2,G9,sample,S8215,BAY 1217389,"Kinesin,Serine/threonin kinase",WNEILUNVMHVMPH-UHFFFAOYSA-N,not_covered,TTK
HC1094_selleckKinase_p2,H9,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,I9,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,J9,sample,S1036,PD0325901,MEK,SUDAHWBOROXANE-SECBINFHSA-N,ok,MAP2K1;MAP2K2;BRAF;MAPK1;MAP2K5
HC1094_selleckKinase_p2,K9,sample,S7509,ML167,CDK,ROCFOIBAEVAOLQ-UHFFFAOYSA-N,ok,CLK4;CLK2;DYRK1A;DYRK1B
HC1094_selleckKinase_p2,L9,sample,S8228,NT157,IGF-1R,NIPUPOUEGOSAAO-OWOJBTEDSA-N,not_covered,IGF1R
HC1094_selleckKinase_p2,M9,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,N9,sample,S1003,Linifanib (ABT-869),"PDGFR, VEGFR",MPVGZUGXCQEXTM-UHFFFAOYSA-N,ok,CSF1R;FLT1;FLT3;FLT4;KDR;PDGFRA;PDGFRB;ABL1;CDK13;CDK19;CDK8;CYP19A1;EPHB6;KIT;MUSK;RET;AURKB;AURKC;DDR1;EGFR;EPHA6;EPHA7;HIPK4;MAP3K19;MAPK9;MKNK2;NTRK3;TAOK3;TEK;TIE1;ALK;AXL;BLK;BRSK1;CAMK1;CAMK2B;CAMK2D;CAMK2G;CLK4;CSNK1D;CSNK1G1;CSNK1G2;CSNK2A1;DYRK3;EPHA2;FER;FES;FGFR3;FRK;HIPK2;INSR;IRAK1;IRAK4;LTK;LYN;MAP2K2;MAP3K20;MAP4K2;MAP4K5;MAPK13;MAPK14;MARK2;MELK;MET;MINK1;MST1R;NTRK2;PBK;PLK3;PLK4;PRKG1;PTK2;ROCK1;ROCK2;RPS6KA4;RPS6KA5;RPS6KB1;SLK;SRC;SRMS;SRPK1;TAOK1;YES1
HC1094_selleckKinase_p2,O9,sample,S7177,PF-543,SphK1,NPUXORBZRBIOMQ-RUZDIDTESA-N,ok,SPHK1;SPHK2
HC1094_selleckKinase_p2,P9,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A10,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,C10,sample,S1133,Alisertib (MLN8237),Aurora Kinase,ZLHFILGSQDJULK-UHFFFAOYSA-N,ok,AURKA;AURKB;GABRA1;ABL1;ABL2;BLK;BRSK1;BTK;CDK8;CLK4;CSNK2A1;CSNK2A2;EGFR;EPHA2;EPHA4;EPHB4;ERBB2;ERBB4;FER;FGFR1;FGFR3;FLT1;FRK;GRK5;HCK;KDR;LCK;LIMK1;LRRK2;LTK;NTRK1;NTRK2;NTRK3;PDPK1;PIM3;PLK4;PRKACA;PTK2;RET;ROS1;RPS6KA3;SLK;SRC;SRPK1;TNK1;TNK2;YES1
HC1094_selleckKinase_p2,D10,sample,S1008,Selumetinib (AZD6244),MEK,CYOHGALHFOKKQC-UHFFFAOYSA-N,ok,MAP2K1;MAP2K2;Q6ZSR9;AAK1;BMP2K
HC1094_selleckKinase_p2,E10,sample,S1529,Hesperadin,Aurora Kinase,GLDSKRNGVVYJAB-DQSJHHFOSA-N,ok,AURKA;AURKB;PRKAA1;PTK2B;BRSK2;FES;LTK;MELK;PTK2;ROS1;RPS6KA4;RPS6KA5;TYK2;SLC2A1;LmGT2;ht1
HC1094_selleckKinase_p2,F10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,G10,additional,additional,Remodelin,HDAC,NA,NA,NA
HC1094_selleckKinase_p2,H10,sample,S8518,AD80,"c-RET,Src,S6 Kinase",CYORWDWRQMVGHN-UHFFFAOYSA-N,not_covered,RET;BRAF;RPS6KB1;RPS6KB2;SRC
HC1094_selleckKinase_p2,I10,sample,S2896,ZM 323881 HCl,VEGFR,NVBNDZZLJRYRPD-UHFFFAOYSA-N,ok,KDR;MAPT
HC1094_selleckKinase_p2,J10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,K10,sample,S7016,VS-5584 (SB2343),PI3K,QYBGBLQCOOISAR-UHFFFAOYSA-N,ok,PIK3CA;PIK3CB;PIK3CD;PIK3CG
HC1094_selleckKinase_p2,L10,sample,S1018,"Dovitinib (TKI-258, CHIR-258)","c-Kit, FGFR, Flt, VEGFR, PDGFR",PIQCTGMSNWUMAF-UHFFFAOYSA-N,ok,FGFR3;FLT1;FLT3;FLT4;KDR;KIT;PDGFRA;PDGFRB;ABL1;AURKB;CHEK1;CSF1R;DAPK3;EPHB6;FGFR1;MAP3K19;MINK1;MYLK3;RET;TNIK;YES1;AAK1;ANKK1;BLK;BMP2K;CDKL2;CSNK2A2;EIF2AK4;FGR;GRK4;IRAK1;IRAK4;JAK2;LCK;MAP2K5;MAP3K13;MAP3K2;MAP4K1;MAP4K4;MAST1;MYLK2;MYLK4;NTRK1;NTRK3;NUAK1;NUAK2;PIP4K2B;PIP5K1C;PKN1;RIOK2;RPS6KA1;SLK;SRPK2;SRPK3;STK4;TBK1;TYK2;ULK1;ULK2;ULK3;Q6ZSR9;ABL2;ACVR1;ALK;AXL;BCR;BRSK1;BTK;CAMK2D;CAMK2G;CAMKK2;CDK3;CDK6;CDK7;CHEK2;CLK2;CLK4;CSNK1D;FYN;GAK;HCK;IKBKE;INSR;ITK;JAK1;LATS1;LIMK1;LRRK2;LYN;MAP2K1;MAP2K2;MAP3K10;MAP3K11;MAP3K20;MAP4K2;MAP4K3;MAP4K5;MAPK10;MAPK8;MARK2;MARK3;MARK4;MELK;MST1R;NEK2;NEK4;NEK9;NQO2;NTRK2;PAK4;PDPK1;PHKG2;PIM2;PKN2;PLK4;PRKAA1;PRKAG1;PRKAG2;PRKCD;PRKD2;PRKD3;PRKX;ROCK2;RPS6KA3;RPS6KA4;RPS6KA5;RPS6KB1;SGK2;SIK2;SRC;SRPK1;STK3;TSSK1B;TYRO3;WEE1;Mylk;pknB
HC1094_selleckKinase_p2,M10,sample,S1005,Axitinib,"VEGFR, PDGFR, c-Kit",RITAVMQDGBJQJZ-FMIVXFBMSA-N,ok,FLT1;FLT4;KDR;ABL1;AURKB;AURKC;CSF1R;EPHB6;KIT;PDGFRA;PDGFRB;PLK4;ABL2;AURKA;FGFR1;FGFR2;FGFR3;FLT3;MAP2K5;MAP3K19;RET;TIE1;TNIK;TNK1;ABCB1;CYP1A2;CYP2C19;CYP3A4;CYP3A5;SLCO1B1;UGT1A1;Q6ZSR9;AAK1;BCR;BMP2K;FECH;FGR;MAP3K20;MAP4K4;MAP4K5;MYLK3;SLK;STK10;TDP1;YES1;P08659
HC1094_selleckKinase_p2,N10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,O10,sample,S2727,"Dacomitinib (PF299804, PF299)",EGFR,LVXJQMNHJWSHET-AATRIKPKSA-N,ok,EGFR;ERBB2;ERBB4;LCK;SRC;GAK;RIPK2;RIPK3
HC1094_selleckKinase_p2,P10,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A11,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B11,sample,S1582,H 89 2HCl,S6 Kinase,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,ok,ROCK2;AKT2;AKT3;PRKACA;RPS6KA5;RPS6KB1;ALDH1A1;EHMT2;KCNH2;MAPT;TDP1
HC1094_selleckKinase_p2,C11,sample,S1020,PD184352 (CI-1040),MEK,GFMMXOIFOQCCGU-UHFFFAOYSA-N,ok,MAP2K1;MAP2K2;RAF1;TDP1
HC1094_selleckKinase_p2,D11,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,E11,sample,S2161,RAF265 (CHIR-265),"Raf, VEGFR",YABJJWZLRMPFSI-UHFFFAOYSA-N,ok,BRAF;KDR;ABL1;DDR1;EPHB6;FLT3;KIT;PDGFRB;RAF1;CIT;CSF1R;EIF2AK4;MAP3K19;MAP3K20;RET;STK10;TAOK2;TIE1;YES1
HC1094_selleckKinase_p2,F11,sample,S8589,SF2523,"PI3K,DNA-PK,Epigenetic Reader Domain,mTOR",BYTKNUOMWLJVNQ-UHFFFAOYSA-N,ok,PIK3CA;PIK3CB;PIK3CD;PIK3CG;MTOR;PIM1
HC1094_selleckKinase_p2,G11,sample,S7745,ANA-12,Trk receptor,TUSCYCAIGRVBMD-UHFFFAOYSA-N,not_covered,NTRK2
HC1094_selleckKinase_p2,H11,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,I11,sample,S7917,Kenpaullone,CDK,QQUXFYAWXPMDOE-UHFFFAOYSA-N,ok,GSK3B;ABL1;ATAD5;AURKA;AURKB;CDC42BPA;CDC7;CDK2;CDK5;CHEK1;CHEK2;CSF1R;CSNK2A1;CYP1A2;CYP2C9;CYP2D6;CYP3A4;DYRK1A;EHMT2;FLT1;FLT3;FLT4;FYN;GMNN;GSK3A;HIF1A;HTT;KDR;LCK;LIMK1;LMNA;LYN;MAPT;MARK2;MARK3;MTOR;NFKB1;NPC1;NR0B1;PDPK1;PIM1;PKM;PLK4;PMP22;RAB9A;ROCK1;ROCK2;SMAD3;SMN1;SRC;STK3;THPO;TP53;Chrm1;PYK;Rorc;nfo
HC1094_selleckKinase_p2,J11,sample,S1072,ZSTK474,PI3K,HGVNLRPZOWWDKD-UHFFFAOYSA-N,ok,PIK3C2B;PIK3CA;PIK3CB;PIK3CD;PIK3CG;Mtor
HC1094_selleckKinase_p2,K11,additional,additional,Etoposide,Topoisomerase,NA,NA,NA
HC1094_selleckKinase_p2,L11,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,M11,sample,S8387,MSC2530818,CDK,ODRITQGYYWHQGM-INIZCTEOSA-N,ok,CCNC;CDK8;SLC6A3
HC1094_selleckKinase_p2,N11,sample,S2218,PP242,mTOR,MFAQYJIYDMLAIM-UHFFFAOYSA-N,ok,ACVR1;ACVR2B;ACVRL1;BMPR1B;BRSK1;DSTYK;JAK2;MAP2K5;MAP3K19;MTOR;PI4KB;PIK3C2B;PIK3C2G;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PIP4K2C;PIP5K1C;PRKCE;RET;ABL1;ACVR1B;BLK;BMPR1A;BMPR2;BRD4;BRSK2;CASK;CSNK1E;DAPK1;DAPK2;DAPK3;DMPK;DYRK2;EGFR;EPHA1;EPHA6;EPHA8;EPHB6;ERBB3;FGFR2;FGR;FLT4;FYN;HCK;HIPK1;HIPK3;JAK1;JAK3;KIT;LCK;LRRK2;MAP2K1;MAP2K2;MAP2K3;MAP4K2;MELK;MINK1;PDGFRA;PDGFRB;PIM2;PLK4;RIPK2;RIPK4;RPS6KA3;RPS6KA4;SLK;SRC;STK10;TAOK1;TESK1;TGFBR1;TGFBR2;TNIK;TYK2;YES1;TDP1
HC1094_selleckKinase_p2,O11,sample,S2700,KX2-391,Src,HUNGUWOZPQBXGX-UHFFFAOYSA-N,ok,SRC
HC1094_selleckKinase_p2,P11,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A12,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B12,sample,S7057,LY2874455,"FGFR,VEGFR",GKJCVYLDJWTWQU-CXLRFSCWSA-N,ok,FGFR1;KDR
HC1094_selleckKinase_p2,C12,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,D12,sample,S2791,Sotrastaurin,PKC,OAVGBZOFDPFGPJ-UHFFFAOYSA-N,ok,PRKCA;PRKCB;PRKCD;PRKCE;PRKCH;PRKCQ;CYP3A4;PIM1;AKT1;AKT2;BRSK1;CAMK1D;CAMK2A;CAMK2B;CAMK2D;CAMK2G;CDK1;CDK2;CDK5;DYRK3;EGFR;ERBB2;FER;FLT4;GRK5;GSK3A;GSK3B;JAK3;KDR;LRRK2;LTK;MAP2K1;MAP4K4;MAP4K5;MARK3;MINK1;MST1R;PDGFRB;PDPK1;PIM2;PIM3;PKN2;PLK1;PRKAA1;PRKCG;PRKCI;PRKCZ;PRKG1;RPS6KA3;RPS6KA6;RPS6KB1;SGK2;SLK;STK3;TAOK1
HC1094_selleckKinase_p2,E12,sample,S8009,AG-18,EGFR,VTJXFTPMFYAJJU-UHFFFAOYSA-N,ok,ALPL;PTK2B;ALDH1A1;ALOX15;ALOX15B;BAZ2B;CYP1A2;CYP2C9;CYP3A4;EHMT2;FEN1;HIF1A;HPGD;HSD17B10;JAK2;KDM4C;KDM4E;KMT2A;L3MBTL1;MAPT;MEN1;NFKB1;POLH;POLK;RGS4;SMN1;TDP1;VDR;Akr1b1;Alpi;Iap;Impa1;NS1;Rorc;TGR;Txnrd1;ald;ffp
HC1094_selleckKinase_p2,F12,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,G12,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,H12,additional,additional,Irinotecan,Topoisomerase,NA,NA,NA
HC1094_selleckKinase_p2,I12,sample,S8208,Hydroxyfasudil (HA-1100) HCl,ROCK,ZAVGJDAFCZAWSZ-UHFFFAOYSA-N,ok,ROCK1;KCNH2;CLK1;PKN1;PKN2;PRKD2;ROCK2;ULK1;P25779
HC1094_selleckKinase_p2,J12,sample,S8523,GSK2256098,FAK,BVAHPPKGOOJSPU-UHFFFAOYSA-N,not_covered,PTK2;PTK2B
HC1094_selleckKinase_p2,K12,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,L12,sample,S3026,Piceatannol,Syk,CDRPUGZCRXZLFL-OWOJBTEDSA-N,ok,GFER;GLO1;LCK;MAPT;TDP1;ALDH1A1;ALOX12;ALOX15B;ARSA;ATAD5;CBX1;DRD1;EHMT2;FEN1;GMNN;HPGD;KDM4A;KMT2A;LMNA;MEN1;MPHOSPH8;NPC1;POLB;POLH;POLI;POLK;RGS4;SMN1;THRB;P03070;P08659;P07378;Dyrk1a;TGR;ffp;pfk
HC1094_selleckKinase_p2,M12,sample,S7422,KN-62,Ca2+/calmodulin-dependent protein kinase II (CaMKII),RJVLFQBBRSMWHX-DHUJRADRSA-N,ok,P2RX7;ATAD5;HTT;TDP1;ampC
HC1094_selleckKinase_p2,N12,sample,S8456,"VPS34 inhibitor 1 (Compound 19, PIK-III analogue)",PI3K,XJTIGGCBXFIZJV-UHFFFAOYSA-N,ok,PIK3C3;PIK3CD
HC1094_selleckKinase_p2,O12,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,P12,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A13,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B13,sample,S7798,GNE-317,PI3K,XOZLHJMDLKDZAL-UHFFFAOYSA-N,ok,MTOR;PIK3CA
HC1094_selleckKinase_p2,C13,sample,S7297,AZD9291,EGFR,DUYJMQONPNNFPI-UHFFFAOYSA-N,ok,EGFR;ERBB3;KCNH2;ABCB1;ABCG2;CYP1A2;CYP3A4;BTK;NQO2;PIP4K2C;TEC
HC1094_selleckKinase_p2,D13,sample,S7035,XL388,mTOR,LNFBAYSBVQBKFR-UHFFFAOYSA-N,not_covered,MTOR
HC1094_selleckKinase_p2,E13,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,F13,sample,S2859,Golvatinib (E7050),"c-Met, VEGFR",UQRCJCNVNUFYDX-UHFFFAOYSA-N,ok,KDR;MET;ABL1;ABL2;BCR;DDR1;DDR2;EIF2AK1;EPHA2;EPHA4;EPHA5;EPHB2;EPHB3;EPHB4;EPHB6;FLT3;FRK;HCK;LCK;LIMK1;LYN;MAP2K5;MAP3K1;MAP3K20;MAP4K5;MAPK14;MST1R;NTRK1;PTK2B;PTK6;RET;RIPK2;RIPK3;TAOK2
HC1094_selleckKinase_p2,G13,sample,S8188,BFH772,VEGFR,JNLSTLQFDDAULK-UHFFFAOYSA-N,ok,KDR
HC1094_selleckKinase_p2,H13,sample,S1147,Barasertib (AZD1152-HQPA),Aurora Kinase,QYZOGCMHVIGURT-UHFFFAOYSA-N,ok,ABL1;AURKB;AURKC;EGFR;EPHB6;FLT3;KIT;MAP2K5;RET;AURKA;CDK13;DSTYK;FLT1;HIPK4;LCK;MAP4K5;PDGFRA;PDGFRB;BLK;BTK;CHEK2;CSNK1D;CSNK2A2;ERBB4;FLT4;KDR;LYN;MAP4K2;MAP4K4;MST1R;PAK1;PTK6;Tuba1a
HC1094_selleckKinase_p2,I13,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,J13,sample,S2696,GDC-0980 (RG7422),"mTOR, PI3K",YOVVNQKCSKSHKT-HNNXBMFYSA-N,ok,MTOR;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PIK3R1;PIK3R2;PIK3R3;PIK3R5;PIK3C2B;PIK3C3;MAP3K9;PIK3C2A;SYK;ABL1;BTK;EGFR;FER;JAK1;MAP2K5;PAK4;PRKCA;SLK;STK10;TEC;ULK3
HC1094_selleckKinase_p2,K13,sample,S8581,"Serabelisib (INK-1117,MLN-1117,TAK-117)",PI3K,BLGWHBSBBJNKJO-UHFFFAOYSA-N,ok,PIK3CA;PIK3R1;PIK3CB;PIK3CD;PIK3CG;PIK3R2
HC1094_selleckKinase_p2,L13,sample,S1226,KU-0063794,mTOR,RFSMUFRPPYDYRD-CALCHBBNSA-N,ok,KCNH2;MTOR;PIK3CA;PIK3CD
HC1094_selleckKinase_p2,M13,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,N13,sample,S8596,Autophinib,"Autophagy,PI3K",CEUMAXLRGBKFQP-UHFFFAOYSA-N,not_covered,PIK3C3
HC1094_selleckKinase_p2,O13,additional,additional,Birinapant,XIAP,NA,NA,NA
HC1094_selleckKinase_p2,P13,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A14,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B14,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,C14,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,D14,sample,S1568,PD318088,MEK,XXSSGBYXSKOLAM-UHFFFAOYSA-N,not_covered,MAP2K1;MAP2K2
HC1094_selleckKinase_p2,E14,sample,S2928,TAK-715,p38 MAPK,HEKAIDKUDLCBRU-UHFFFAOYSA-N,ok,MAPK14;MAPK11;ALK;CSNK1A1;CSNK1D;CSNK1G1;CSNK1G2;CSNK1G3;EGFR;ERBB4;FLT4;FRK;IKBKB;KDR;MAP3K20;MAP4K4;MAP4K5;MAPK8;MAPK9;MINK1;PRKD2;PRKD3;PTK6;SLK
HC1094_selleckKinase_p2,F14,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,G14,sample,S7634,"Cerdulatinib (PRT062070, PRT2070)",JAK,BGLPECHZZQDNCD-UHFFFAOYSA-N,ok,JAK1;JAK2;JAK3;Q6ZSR9;AAK1;AURKB;BMP2K;BMPR2;BUB1;CHEK1;CSNK2A2;FLT3;GAK;IKBKE;LATS1;MAP2K5;MAP3K11;MAP3K2;MAP3K3;MAP3K5;MAP3K6;MAP4K3;MAP4K4;MAP4K5;MAPK10;MAPK8;MAPK9;MARK2;MARK3;NEK3;PAK4;PDGFRB;PRKAA1;PRKAG1;PRKAG2;PRKCD;PRKD2;PRKD3;RET;RPS6KA3;RPS6KA6;SIK2;SIK3;STK3;STK4;SYK;TAOK1;TAOK2;TAOK3;TBK1;TYK2;ULK3
HC1094_selleckKinase_p2,H14,sample,S3881,Scopoletin,Immunology & Inflammation related,RODXRVNMMDRFIK-UHFFFAOYSA-N,ok,CA9;CA12;CA7;ERAP1;GFER;ALDH1A1;CASP1;CASP7;CYP1A2;ERAP2;GAA;GLA;GMNN;HPGD;HSD17B10;KAT2A;KDM4E;KMT2A;MEN1;FTL;P25779;Impa1;lef
HC1094_selleckKinase_p2,I14,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,J14,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,K14,sample,S1523,SAR245409 (XL765),"PI3K, mTOR",HJSSPYJVWLTYHG-UHFFFAOYSA-N,ok,PIK3CA;PIK3CB;PIK3CD;PIK3CG;MTOR;PRKDC
HC1094_selleckKinase_p2,L14,sample,S1177,PD98059,MEK,QFWCYNPOPKQOKV-UHFFFAOYSA-N,ok,PTGS1;ALDH1A1;ATAD5;CYP1A2;CYP2C19;CYP2C9;CYP2D6;CYP3A4;HPGD;MAPK1;MAPT;NPC1;PKM;PMP22;RAB9A;SMN1;TDP1;THPO;TP53;TSHR;P08659;Chrm1;NS1;Nfe2l2;PYK
HC1094_selleckKinase_p2,M14,sample,S2697,A-769662,AMPK,CTESJDQKVOEUOY-UHFFFAOYSA-N,not_covered,PRKAA1
HC1094_selleckKinase_p2,N14,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,O14,sample,S1360,GSK1059615,"mTOR,PI3K",QDITZBLZQQZVEE-YBEGLDIGSA-N,ok,PIK3CA;PIK3CB;PIK3CD;PIK3CG;PIK3R1;PIK3R2;PIK3R3;PIK3R5;Q6ZSR9;AAK1;BMP2K;CLK1;CLK2;CSNK1D;CSNK1G1;CSNK1G2;CSNK1G3;CSNK2A2;DYRK1A;GAK;IRAK3;MAP2K1;MAP2K2;PIM1;RPS6KA4;SLK;STK10;TAOK1;TP53RK
HC1094_selleckKinase_p2,P14,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A15,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B15,sample,S7521,Afuresertib (GSK2110183),Akt,AFJRDFWMXUECEW-LBPRGKRZSA-N,ok,AKT1;AKT2;AKT3;CIT;PKN1;PRKACA;PRKACB;PRKCA;PRKCB;PRKD2;ROCK1;ROCK2
HC1094_selleckKinase_p2,C15,sample,S7271,FRAX597,PAK,DHUJCQOUWQMVCG-UHFFFAOYSA-N,ok,PAK1;PAK2;PAK3
HC1094_selleckKinase_p2,D15,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,E15,sample,S1207,Tivozanib (AV-951),"VEGFR, c-Kit, PDGFR",SPMVMDHWKHCIDT-UHFFFAOYSA-N,ok,FLT1;FLT4;KDR;EPHB2;FGF2;PDGFRA;EGFR;PDGFRB;ABL1;ABL2;AURKB;BCR;DDR1;DDR2;EPHA2;EPHA4;EPHA5;EPHB3;EPHB4;FRK;LCK;LYN;MAP4K2;PTK6;RET;RIPK2;RIPK3;STK10;YES1
HC1094_selleckKinase_p2,F15,sample,S8493,PD-166866 (PD166866),FGFR,NHJSWORVNIOXIT-UHFFFAOYSA-N,ok,FGFR1
HC1094_selleckKinase_p2,G15,sample,S1011,Afatinib (BIBW2992),EGFR,ULXXDDBFHOBEHA-CWDCEQMOSA-N,ok,EGFR;ERBB2;ERBB4;ABL1;BLK;EPHB6;GAK;IRAK1;ABCB1;ABCG2;ADK;MAPK11;MAPK14;MAPK9;MAPKAPK2;PHKG2
HC1094_selleckKinase_p2,H15,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,I15,sample,S7093,IPA-3,PAK,RFAXLXKIAKIUDT-UHFFFAOYSA-N,ok,CBX1;EHMT2;RGS4;VDR
HC1094_selleckKinase_p2,J15,sample,S8197,APTSTAT3-9R,STAT,DSGGVPGAEGYDOM-UHFFFAOYSA-N,not_covered,STAT3
